;conc;compound;cbkid;site;plateWell;Count_nuclei;ObjectNumber_cells
10252;0.1;[dmso];[dmso];9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M17;109.0;36.0
10253;10.0;BMS-75;BMS-754807;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;39.0;14.5
10254;10.0;BMS-75;BMS-754807;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;36.0;14.0
10255;10.0;BMS-75;BMS-754807;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;43.0;17.0
10256;10.0;BMS-75;BMS-754807;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;26.0;14.5
10257;10.0;BMS-75;BMS-754807;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;26.0;21.0
10258;10.0;BMS-75;BMS-754807;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;18.0;6.0
10259;10.0;BMS-75;BMS-754807;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;24.0;10.5
10260;10.0;BMS-75;BMS-754807;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;26.0;11.5
10261;10.0;BMS-75;BMS-754807;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M18;21.0;12.0
10262;10.0;Ruxoli;Ruxolitinib;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;128.0;49.0
10263;10.0;Ruxoli;Ruxolitinib;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;190.0;86.0
10264;10.0;Ruxoli;Ruxolitinib;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;114.0;46.0
10265;10.0;Ruxoli;Ruxolitinib;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;112.0;50.0
10266;10.0;Ruxoli;Ruxolitinib;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;114.0;41.0
10267;10.0;Ruxoli;Ruxolitinib;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;110.0;46.5
10268;10.0;Ruxoli;Ruxolitinib;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;38.0;10.5
10269;10.0;Ruxoli;Ruxolitinib;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;126.0;51.0
10270;10.0;Ruxoli;Ruxolitinib;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M19;79.0;34.0
10271;0.333;tricir;triciribine;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;129.0;42.0
10272;0.333;tricir;triciribine;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;112.0;47.0
10273;0.333;tricir;triciribine;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;82.0;26.0
10274;0.333;tricir;triciribine;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;123.0;41.0
10275;0.333;tricir;triciribine;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;193.0;79.5
10276;0.333;tricir;triciribine;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;205.0;82.5
10277;0.333;tricir;triciribine;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;86.0;30.0
10278;0.333;tricir;triciribine;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;61.0;21.0
10279;0.333;tricir;triciribine;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M20;120.0;50.5
10280;0.0333;tricir;triciribine;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;106.0;44.0
10281;0.0333;tricir;triciribine;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;102.0;43.5
10282;0.0333;tricir;triciribine;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;130.0;48.0
10283;0.0333;tricir;triciribine;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;57.0;17.0
10284;0.0333;tricir;triciribine;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;179.0;40.0
10285;0.0333;tricir;triciribine;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;94.0;31.5
10286;0.0333;tricir;triciribine;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;83.0;34.5
10287;0.0333;tricir;triciribine;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;89.0;38.0
10288;0.0333;tricir;triciribine;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M21;111.0;41.0
10289;1.0;LY2603;LY2603618;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;150.0;59.5
10290;1.0;LY2603;LY2603618;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;148.0;42.0
10291;1.0;LY2603;LY2603618;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;108.0;40.0
10292;1.0;LY2603;LY2603618;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;124.0;44.0
10293;1.0;LY2603;LY2603618;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;143.0;44.5
10294;1.0;LY2603;LY2603618;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;63.0;22.0
10295;1.0;LY2603;LY2603618;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;56.0;22.0
10296;1.0;LY2603;LY2603618;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;44.0;16.0
10297;1.0;LY2603;LY2603618;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M22;34.0;11.0
10298;1.0;SB2167;SB216763;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;102.0;40.5
10299;1.0;SB2167;SB216763;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;164.0;67.5
10300;1.0;SB2167;SB216763;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;62.0;23.0
10301;1.0;SB2167;SB216763;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;141.0;45.5
10302;1.0;SB2167;SB216763;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;151.0;56.5
10303;1.0;SB2167;SB216763;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;88.0;34.0
10304;1.0;SB2167;SB216763;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;56.0;15.0
10305;1.0;SB2167;SB216763;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;47.0;17.0
10306;1.0;SB2167;SB216763;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_M23;42.0;12.0
10307;0.1;[dmso];[dmso];1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;128.0;49.0
10308;0.1;[dmso];[dmso];2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;140.0;58.5
10309;0.1;[dmso];[dmso];3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;129.0;46.0
10310;0.1;[dmso];[dmso];4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;100.0;37.0
10311;0.1;[dmso];[dmso];5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;99.0;37.0
10312;0.1;[dmso];[dmso];6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;59.0;26.0
10313;0.1;[dmso];[dmso];7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;65.0;21.0
10314;0.1;[dmso];[dmso];8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;146.0;60.0
10315;0.1;[dmso];[dmso];9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N02;107.0;39.0
10316;10.0;Ruxoli;Ruxolitinib;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;145.0;61.0
10317;10.0;Ruxoli;Ruxolitinib;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;181.0;70.0
10318;10.0;Ruxoli;Ruxolitinib;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;174.0;54.5
10319;10.0;Ruxoli;Ruxolitinib;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;76.0;25.5
10320;10.0;Ruxoli;Ruxolitinib;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;86.0;28.0
10321;10.0;Ruxoli;Ruxolitinib;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;24.0;26.0
10322;10.0;Ruxoli;Ruxolitinib;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;51.0;21.0
10323;10.0;Ruxoli;Ruxolitinib;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;54.0;24.0
10324;10.0;Ruxoli;Ruxolitinib;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N03;89.0;34.0
10325;0.0333;LGK974;LGK974;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;163.0;54.5
10326;0.0333;LGK974;LGK974;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;150.0;48.0
10327;0.0333;LGK974;LGK974;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;152.0;61.0
10328;0.0333;LGK974;LGK974;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;175.0;60.0
10329;0.0333;LGK974;LGK974;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;81.0;36.0
10330;0.0333;LGK974;LGK974;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;62.0;26.5
10331;0.0333;LGK974;LGK974;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;111.0;39.0
10332;0.0333;LGK974;LGK974;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;56.0;21.5
10333;0.0333;LGK974;LGK974;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N04;27.0;7.0
10334;0.333;Linsit;Linsitinib;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;54.0;17.0
10335;0.333;Linsit;Linsitinib;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;109.0;38.0
10336;0.333;Linsit;Linsitinib;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;180.0;80.5
10337;0.333;Linsit;Linsitinib;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;90.0;31.0
10338;0.333;Linsit;Linsitinib;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;175.0;60.0
10339;0.333;Linsit;Linsitinib;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;183.0;75.0
10340;0.333;Linsit;Linsitinib;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;54.0;17.5
10341;0.333;Linsit;Linsitinib;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;98.0;35.0
10342;0.333;Linsit;Linsitinib;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N05;92.0;41.0
10343;0.0333;BMS-75;BMS-754807;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;150.0;52.0
10344;0.0333;BMS-75;BMS-754807;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;185.0;70.0
10345;0.0333;BMS-75;BMS-754807;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;91.0;30.0
10346;0.0333;BMS-75;BMS-754807;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;120.0;62.0
10347;0.0333;BMS-75;BMS-754807;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;107.0;42.0
10348;0.0333;BMS-75;BMS-754807;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;84.0;32.0
10349;0.0333;BMS-75;BMS-754807;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;55.0;20.0
10350;0.0333;BMS-75;BMS-754807;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;90.0;39.5
10351;0.0333;BMS-75;BMS-754807;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N06;23.0;6.0
10352;1.0;ABT-73;ABT-737;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;120.0;57.5
10353;1.0;ABT-73;ABT-737;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;175.0;63.0
10354;1.0;ABT-73;ABT-737;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;27.0;7.0
10355;1.0;ABT-73;ABT-737;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;123.0;46.0
10356;1.0;ABT-73;ABT-737;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;147.0;47.5
10357;1.0;ABT-73;ABT-737;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;135.0;39.5
10358;1.0;ABT-73;ABT-737;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;128.0;48.0
10359;1.0;ABT-73;ABT-737;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N07;166.0;55.0
10360;0.333;LY2603;LY2603618;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;140.0;49.0
10361;0.333;LY2603;LY2603618;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;164.0;66.0
10362;0.333;LY2603;LY2603618;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;146.0;59.0
10363;0.333;LY2603;LY2603618;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;94.0;37.5
10364;0.333;LY2603;LY2603618;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;129.0;44.0
10365;0.333;LY2603;LY2603618;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;29.0;17.0
10366;0.333;LY2603;LY2603618;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;51.0;14.0
10367;0.333;LY2603;LY2603618;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;70.0;27.0
10368;0.333;LY2603;LY2603618;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N08;76.0;29.0
10369;0.1;[dmso];[dmso];1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;114.0;48.5
10370;0.1;[dmso];[dmso];2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;133.0;55.5
10371;0.1;[dmso];[dmso];3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;157.0;60.0
10372;0.1;[dmso];[dmso];4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;146.0;58.0
10373;0.1;[dmso];[dmso];5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;171.0;66.0
10374;0.1;[dmso];[dmso];6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;87.0;36.0
10375;0.1;[dmso];[dmso];7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;116.0;43.0
10376;0.1;[dmso];[dmso];8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;125.0;43.0
10377;0.1;[dmso];[dmso];9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N09;143.0;52.0
10378;1.0;Abemac;Abemaciclib ;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;141.0;58.0
10379;1.0;Abemac;Abemaciclib ;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;121.0;56.0
10380;1.0;Abemac;Abemaciclib ;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;180.0;69.0
10381;1.0;Abemac;Abemaciclib ;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;127.0;44.0
10382;1.0;Abemac;Abemaciclib ;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;141.0;58.5
10383;1.0;Abemac;Abemaciclib ;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;55.0;17.5
10384;1.0;Abemac;Abemaciclib ;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;93.0;39.5
10385;1.0;Abemac;Abemaciclib ;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;51.0;20.0
10386;1.0;Abemac;Abemaciclib ;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N10;86.0;39.0
10387;10.0;ABT-73;ABT-737;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;173.0;54.0
10388;10.0;ABT-73;ABT-737;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;107.0;34.0
10389;10.0;ABT-73;ABT-737;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;120.0;51.0
10390;10.0;ABT-73;ABT-737;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;163.0;48.0
10391;10.0;ABT-73;ABT-737;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;113.0;40.0
10392;10.0;ABT-73;ABT-737;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;98.0;36.5
10393;10.0;ABT-73;ABT-737;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;154.0;67.0
10394;10.0;ABT-73;ABT-737;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;64.0;18.0
10395;10.0;ABT-73;ABT-737;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N11;103.0;27.0
10396;1.0;Dabraf;Dabrafenib;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;145.0;49.5
10397;1.0;Dabraf;Dabrafenib;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;176.0;54.0
10398;1.0;Dabraf;Dabrafenib;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;89.0;42.5
10399;1.0;Dabraf;Dabrafenib;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;121.0;42.0
10400;1.0;Dabraf;Dabrafenib;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;158.0;69.0
10401;1.0;Dabraf;Dabrafenib;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;55.0;22.0
10402;1.0;Dabraf;Dabrafenib;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;57.0;16.5
10403;1.0;Dabraf;Dabrafenib;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;82.0;24.0
10404;1.0;Dabraf;Dabrafenib;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N12;117.0;44.0
10405;10.0;LY2603;LY2603618;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;146.0;58.0
10406;10.0;LY2603;LY2603618;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;88.0;27.0
10407;10.0;LY2603;LY2603618;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;75.0;33.0
10408;10.0;LY2603;LY2603618;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;94.0;27.0
10409;10.0;LY2603;LY2603618;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;73.0;24.0
10410;10.0;LY2603;LY2603618;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;148.0;45.0
10411;10.0;LY2603;LY2603618;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;77.0;36.0
10412;10.0;LY2603;LY2603618;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;75.0;21.0
10413;10.0;LY2603;LY2603618;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N13;115.0;32.0
10414;1.0;AMG 23;AMG 232;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;254.0;125.0
10415;1.0;AMG 23;AMG 232;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;200.0;91.0
10416;1.0;AMG 23;AMG 232;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;106.0;52.5
10417;1.0;AMG 23;AMG 232;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;214.0;79.0
10418;1.0;AMG 23;AMG 232;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;103.0;35.0
10419;1.0;AMG 23;AMG 232;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;179.0;53.5
10420;1.0;AMG 23;AMG 232;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;95.0;43.0
10421;1.0;AMG 23;AMG 232;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;108.0;43.0
10422;1.0;AMG 23;AMG 232;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N14;127.0;47.0
10423;10.0;SB2167;SB216763;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;262.0;65.0
10424;10.0;SB2167;SB216763;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;209.0;91.0
10425;10.0;SB2167;SB216763;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;166.0;79.5
10426;10.0;SB2167;SB216763;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;114.0;44.5
10427;10.0;SB2167;SB216763;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;118.0;58.5
10428;10.0;SB2167;SB216763;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;163.0;54.0
10429;10.0;SB2167;SB216763;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;106.0;36.5
10430;10.0;SB2167;SB216763;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;102.0;45.0
10431;10.0;SB2167;SB216763;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N15;111.0;32.0
10432;0.333;AZD805;AZD8055;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;77.0;26.5
10433;0.333;AZD805;AZD8055;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;61.0;22.5
10434;0.333;AZD805;AZD8055;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;48.0;15.0
10435;0.333;AZD805;AZD8055;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;64.0;22.0
10436;0.333;AZD805;AZD8055;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;45.0;11.0
10437;0.333;AZD805;AZD8055;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;76.0;25.0
10438;0.333;AZD805;AZD8055;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;54.0;24.0
10439;0.333;AZD805;AZD8055;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;47.0;23.0
10440;0.333;AZD805;AZD8055;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N16;72.0;28.0
10441;0.0333;AZD776;AZD7762;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;203.0;74.0
10442;0.0333;AZD776;AZD7762;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;160.0;70.0
10443;0.0333;AZD776;AZD7762;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;143.0;43.0
10444;0.0333;AZD776;AZD7762;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;178.0;63.0
10445;0.0333;AZD776;AZD7762;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;164.0;65.5
10446;0.0333;AZD776;AZD7762;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;137.0;44.0
10447;0.0333;AZD776;AZD7762;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;73.0;23.5
10448;0.0333;AZD776;AZD7762;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;116.0;36.0
10449;0.0333;AZD776;AZD7762;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N17;219.0;78.0
10450;0.00833;tricir;triciribine;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;247.0;114.0
10451;0.00833;tricir;triciribine;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;183.0;58.5
10452;0.00833;tricir;triciribine;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;253.0;102.5
10453;0.00833;tricir;triciribine;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;113.0;42.0
10454;0.00833;tricir;triciribine;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;127.0;40.5
10455;0.00833;tricir;triciribine;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;79.0;34.0
10456;0.00833;tricir;triciribine;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;84.0;37.5
10457;0.00833;tricir;triciribine;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N18;130.0;51.0
10458;1.0;AZD805;AZD8055;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;69.0;37.0
10459;1.0;AZD805;AZD8055;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;25.0;10.5
10460;1.0;AZD805;AZD8055;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;36.0;14.0
10461;1.0;AZD805;AZD8055;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;56.0;25.0
10462;1.0;AZD805;AZD8055;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;42.0;14.5
10463;1.0;AZD805;AZD8055;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;46.0;9.0
10464;1.0;AZD805;AZD8055;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;47.0;14.5
10465;1.0;AZD805;AZD8055;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;33.0;11.0
10466;1.0;AZD805;AZD8055;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N19;44.0;13.5
10467;0.0333;Nutlin;Nutlin-3;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;147.0;57.0
10468;0.0333;Nutlin;Nutlin-3;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;169.0;63.0
10469;0.0333;Nutlin;Nutlin-3;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;178.0;78.5
10470;0.0333;Nutlin;Nutlin-3;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;146.0;51.5
10471;0.0333;Nutlin;Nutlin-3;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;180.0;71.0
10472;0.0333;Nutlin;Nutlin-3;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;155.0;65.0
10473;0.0333;Nutlin;Nutlin-3;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;144.0;44.5
10474;0.0333;Nutlin;Nutlin-3;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;97.0;41.0
10475;0.0333;Nutlin;Nutlin-3;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N20;145.0;53.0
10476;1.0;Linsit;Linsitinib;1;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;160.0;56.0
10477;1.0;Linsit;Linsitinib;2;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;125.0;44.5
10478;1.0;Linsit;Linsitinib;3;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;63.0;21.0
10479;1.0;Linsit;Linsitinib;4;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;108.0;36.0
10480;1.0;Linsit;Linsitinib;5;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;126.0;53.5
10481;1.0;Linsit;Linsitinib;6;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;97.0;33.0
10482;1.0;Linsit;Linsitinib;7;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;68.0;24.0
10483;1.0;Linsit;Linsitinib;8;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;37.0;8.0
10484;1.0;Linsit;Linsitinib;9;colo44-v1-FA-P017368-CACO2-48h-P2-L2_N21;80.0;26.5
